
🎏奇艺频道,#genre#
大象放映室,http://youguan.gq/fdgf/huya.php?id=21277391
牙缝多了根青菜,http://youguan.gq/fdgf/huya.php?id=11352877
鱼丸说电影,http://youguan.gq/fdgf/huya.php?id=16615910
笙歌,http://youguan.gq/fdgf/huya.php?id=11352965
小亮亮,http://youguan.gq/fdgf/huya.php?id=11342432
青年电影馆,http://youguan.gq/fdgf/huya.php?id=21388479
猫眼下的鱼,http://youguan.gq/fdgf/huya.php?id=20236200
刘老师说电影,http://youguan.gq/fdgf/huya.php?id=20289754
熊妹撩电影,http://youguan.gq/fdgf/huya.php?id=15966357
电影狂人A,http://youguan.gq/fdgf/huya.php?id=18715610
老电影故事,http://youguan.gq/fdgf/huya.php?id=15267139
噔噔悬疑社,http://youguan.gq/fdgf/huya.php?id=17445539
如意菜头,http://youguan.gq/fdgf/huya.php?id=11352966
老皮讲电影,http://youguan.gq/fdgf/huya.php?id=16968572
了不起的乌贼君,http://youguan.gq/fdgf/huya.php?id=16604522
微微爱宝宝,http://youguan.gq/fdgf/huya.php?id=11342422
西瓜刘海,http://youguan.gq/fdgf/huya.php?id=11352908
可乐撩电影,http://youguan.gq/fdgf/huya.php?id=20045465
小冉看电影,http://youguan.gq/fdgf/huya.php?id=17341907
圣逗事,http://youguan.gq/fdgf/huya.php?id=18390254
电影笔记,http://youguan.gq/fdgf/huya.php?id=16920222
马桶吐槽,http://youguan.gq/fdgf/huya.php?id=17089779
西小笙,http://youguan.gq/fdgf/huya.php?id=11352947
老炮说电影,http://youguan.gq/fdgf/huya.php?id=15454716
方头人讲故事,http://youguan.gq/fdgf/huya.php?id=16604314
电影享不停,http://youguan.gq/fdgf/huya.php?id=16873147
晓杰侃电影,http://youguan.gq/fdgf/huya.php?id=17279509
电影间谍,http://youguan.gq/fdgf/huya.php?id=16149609
影音炫客,http://youguan.gq/fdgf/huya.php?id=17811579
比尔电影,http://youguan.gq/fdgf/huya.php?id=17227870
花花与三猫CatLive,http://youguan.gq/fdgf/huya.php?id=15927359
寞尛北,http://youguan.gq/fdgf/huya.php?id=11602076
正经说电影,http://youguan.gq/fdgf/huya.php?id=19583776
云儿,http://youguan.gq/fdgf/huya.php?id=22176049
三口看电影,http://youguan.gq/fdgf/huya.php?id=15599787
渣子看闹剧,http://youguan.gq/fdgf/huya.php?id=16837764
沫漾电影,http://youguan.gq/fdgf/huya.php?id=15556391
韩小囧说电影,http://youguan.gq/fdgf/huya.php?id=20695907
虎妞说电影,http://youguan.gq/fdgf/huya.php?id=20343144
小丽说电影,http://youguan.gq/fdgf/huya.php?id=20056437
洛基的小蛇,http://youguan.gq/fdgf/huya.php?id=19582933
导演我太难了,http://youguan.gq/fdgf/huya.php?id=880248
顾九撩电影,http://youguan.gq/fdgf/huya.php?id=16422212
无比看电影精选,http://youguan.gq/fdgf/huya.php?id=19450129
万人影视,http://youguan.gq/fdgf/huya.php?id=16914870
阿祥说电影,http://youguan.gq/fdgf/huya.php?id=16868935
王冠逸Lawrence,http://youguan.gq/fdgf/huya.php?id=22175780
演员方安娜,http://youguan.gq/fdgf/huya.php?id=22151150
猪猪妹说电影,http://youguan.gq/fdgf/huya.php?id=16457533
MIKOOOO,http://youguan.gq/fdgf/huya.php?id=22142519
游戏小萌主,http://youguan.gq/fdgf/huya.php?id=16915640
态度官方节目,http://youguan.gq/fdgf/huya.php?id=21103951
USA大蛇,http://youguan.gq/fdgf/huya.php?id=19564134
娱乐大王牌,http://youguan.gq/fdgf/huya.php?id=880242
中国加油,http://youguan.gq/fdgf/huya.php?id=21059527
短的发布会,http://youguan.gq/fdgf/huya.php?id=17142127
关灯看大片,http://youguan.gq/fdgf/huya.php?id=16135863
阿钙扒瞎,http://youguan.gq/fdgf/huya.php?id=15978172
音雄请回答,http://youguan.gq/fdgf/huya.php?id=880269
我是一颗小虎牙,http://youguan.gq/fdgf/huya.php?id=17904870
电影十里廊,http://youguan.gq/fdgf/huya.php?id=16801558
陈冰kiki,http://youguan.gq/fdgf/huya.php?id=22144263
AKB48China,http://youguan.gq/fdgf/huya.php?id=22149408
电影充电站,http://youguan.gq/fdgf/huya.php?id=20064385
非同说电影,http://youguan.gq/fdgf/huya.php?id=20482574
2369雨婷讲电影,http://youguan.gq/fdgf/huya.php?id=21638737
西哥来了,http://youguan.gq/fdgf/huya.php?id=10849208
娘子说电影,http://youguan.gq/fdgf/huya.php?id=18964209
陈泽希,http://youguan.gq/fdgf/huya.php?id=21411905
小冷说电影,http://youguan.gq/fdgf/huya.php?id=16739452
默爷侃电影,http://youguan.gq/fdgf/huya.php?id=17204307

🐟斗鱼-轮播,#genre#
【牛叔】N分钟带你看完大片,http://youguan.gq/fdgf/douyu.php?id=2758565
【更新】最全斗牌、麻将剧集解说,http://youguan.gq/fdgf/douyu.php?id=9559158
【德善】所谓胡同就是，用时间来造就朋友,http://youguan.gq/fdgf/douyu.php?id=8600645
「橙記」「最人气港剧直播间」,http://youguan.gq/fdgf/douyu.php?id=4549169
【女神金】60帧 极致蓝光 刀刀陪看,http://youguan.gq/fdgf/douyu.php?id=747764
❤️可乐❤️电影 欧美 科幻 经典,http://youguan.gq/fdgf/douyu.php?id=20415
❤️奶虫❤️恐怖 丧尸 鬼片 灾难科幻,http://youguan.gq/fdgf/douyu.php?id=263824
【猫和老鼠】汤姆和杰瑞童年回忆,http://youguan.gq/fdgf/douyu.php?id=7888428
谁说一起看不能100级，晚晚偏要做第一个,http://youguan.gq/fdgf/douyu.php?id=8861179
【特辑】直播间的大哥是谁我不说,http://youguan.gq/fdgf/douyu.php?id=3637778
【龙门】天山勾地火，宝塔镇蛇妖,http://youguan.gq/fdgf/douyu.php?id=9650860
❤️ 曾小贤❤️⭐,http://youguan.gq/fdgf/douyu.php?id=9586235
【小鸽陪看】华语热门影视剧,http://youguan.gq/fdgf/douyu.php?id=3928
【话事人】粤语【周星驰】【林正英】,http://youguan.gq/fdgf/douyu.php?id=5033502
❤️冰冰❤️恐怖/经典/搞笑陪你一起,http://youguan.gq/fdgf/douyu.php?id=74374
❤️悍匪技术学院❤️。。。。,http://youguan.gq/fdgf/douyu.php?id=922564
海绵与大星直播间,http://youguan.gq/fdgf/douyu.php?id=2250349
【片片】片荒的时候看片片,http://youguan.gq/fdgf/douyu.php?id=4258555
【万合天宜】王大锤情怀上线,http://youguan.gq/fdgf/douyu.php?id=9220456
战斗吧！热血动漫全看,http://youguan.gq/fdgf/douyu.php?id=9641152
【雍正】人无伤虎意虎有吃人心,http://youguan.gq/fdgf/douyu.php?id=9650836
【番号】入万军丛中，取上将头颅,http://youguan.gq/fdgf/douyu.php?id=8157860
【逃出监狱】兄弟情，是真的,http://youguan.gq/fdgf/douyu.php?id=7575350
走进“柯”学，西瓜讲柯南的案件~,http://youguan.gq/fdgf/douyu.php?id=9065082
【倍速播放】快乐会加倍！,http://youguan.gq/fdgf/douyu.php?id=4105989
【1900影剧室】经典战争电影,http://youguan.gq/fdgf/douyu.php?id=7796193
【樱木花道灌篮】PP动漫精彩解说,http://youguan.gq/fdgf/douyu.php?id=9837291
【贝贝】军旅 历史 喜剧 动作,http://youguan.gq/fdgf/douyu.php?id=431460
经典武侠解说,http://youguan.gq/fdgf/douyu.php?id=9649681
【虫哥】魔性吐槽童年回忆,http://youguan.gq/fdgf/douyu.php?id=8915074
【洗碗君】 解说 爷青回！,http://youguan.gq/fdgf/douyu.php?id=9446706
【周末】速进！新片放映中！,http://youguan.gq/fdgf/douyu.php?id=3637765
【恐怖影厅】胆小勿入,http://youguan.gq/fdgf/douyu.php?id=3637726
【体育】聊聊科比、乔丹传奇故事,http://youguan.gq/fdgf/douyu.php?id=8434598
【科幻Fans】精彩科幻影视，解说连连看,http://youguan.gq/fdgf/douyu.php?id=3508304
【科幻片】最专业的科幻片解说,http://youguan.gq/fdgf/douyu.php?id=9338839
❤️怡寳❤️  国民女友陪看,http://youguan.gq/fdgf/douyu.php?id=434971
开心锤锤，开心快乐每一天！,http://youguan.gq/fdgf/douyu.php?id=9018297
✨神乐✨华语 经典 电影 沈腾 周星驰,http://youguan.gq/fdgf/douyu.php?id=85894
【红雷】经典电视剧精讲,http://youguan.gq/fdgf/douyu.php?id=9650131
漫威、科幻作品逐帧解析,http://youguan.gq/fdgf/douyu.php?id=10494168
年轻人就要做干干脆脆的小饼干，~,http://youguan.gq/fdgf/douyu.php?id=9461083
迷小雅最新爽剧解说,http://youguan.gq/fdgf/douyu.php?id=9639225
✨周星驰✨星爷 华语 成龙 电影 神乐,http://youguan.gq/fdgf/douyu.php?id=122402
【拳叔】那些经典的动漫,http://youguan.gq/fdgf/douyu.php?id=9484105
美剧解说精彩不断,http://youguan.gq/fdgf/douyu.php?id=9643264
已更新！聊聊武侠与江湖,http://youguan.gq/fdgf/douyu.php?id=8986636
许君聪经典小品的直播间,http://youguan.gq/fdgf/douyu.php?id=10419558
【悬疑】都市猎奇传说、恐怖故事,http://youguan.gq/fdgf/douyu.php?id=2337939
【庆帝】云淡风轻正闲处，鲜衣怒马少年时,http://youguan.gq/fdgf/douyu.php?id=7489563
【蓝翔】弹幕天团、下饭神剧[请勿刷屏],http://youguan.gq/fdgf/douyu.php?id=276200
【青铜椁】大道龙行自有真飘忽隐现是龙身,http://youguan.gq/fdgf/douyu.php?id=9292503
【漫威】漫威主线剧情 最佳观影顺序,http://youguan.gq/fdgf/douyu.php?id=6140589
✨贝爷MAX厅✨科幻 动作 经典 喜剧,http://youguan.gq/fdgf/douyu.php?id=4332
【刘德华】庆祝华仔出道40周年,http://youguan.gq/fdgf/douyu.php?id=2516864
2021年度影评-惜取眼前人,http://youguan.gq/fdgf/douyu.php?id=10395991
【喜剧】经典喜剧专场,http://youguan.gq/fdgf/douyu.php?id=9650887
【史君说剧】史君说尽天下好剧,http://youguan.gq/fdgf/douyu.php?id=9419771
【成龙】一个能打的都没有 duang~,http://youguan.gq/fdgf/douyu.php?id=10395969
【李连杰】拳拳到肉的动作爽片,http://youguan.gq/fdgf/douyu.php?id=10395964
【动画电影】童年回忆,http://youguan.gq/fdgf/douyu.php?id=10395973
[兔兔陪看]爱笑的撸猫主播,http://youguan.gq/fdgf/douyu.php?id=1504768
2021年度影评-喜剧专题,http://youguan.gq/fdgf/douyu.php?id=10395937
2021年度影评-我们不甘平凡,http://youguan.gq/fdgf/douyu.php?id=10395986
【雍正、杨贵妃】剧集精讲,http://youguan.gq/fdgf/douyu.php?id=9660127
【小叮当】童年经典动画片,http://youguan.gq/fdgf/douyu.php?id=9445279
【高智商】两脚离地了，智商又占领高地了,http://youguan.gq/fdgf/douyu.php?id=10395981
2021年度影评-正义不会缺席,http://youguan.gq/fdgf/douyu.php?id=10395984
2021年度影评-悬疑专题,http://youguan.gq/fdgf/douyu.php?id=10395965
舔狗波比的幸福生活,http://youguan.gq/fdgf/douyu.php?id=7620081
游戏剧情系列/恐怖/主机/通关,http://youguan.gq/fdgf/douyu.php?id=10401475
【小宇尬舞】60帧 科幻 动作 喜剧电影,http://youguan.gq/fdgf/douyu.php?id=323876
✨贝爷影厅✨经典 科幻 动作 灾难 巨兽,http://youguan.gq/fdgf/douyu.php?id=252802
【贤于葛格】最会讲电影的贤于来啦,http://youguan.gq/fdgf/douyu.php?id=9461990
【Liz陪看】各种类型电影,http://youguan.gq/fdgf/douyu.php?id=7254536
【雍正康熙】帝王故事连连看,http://youguan.gq/fdgf/douyu.php?id=4808115
【法证】十个环境证据，比十个证人还管用,http://youguan.gq/fdgf/douyu.php?id=9019945
史剧解说洪武年间大案,http://youguan.gq/fdgf/douyu.php?id=297689
【悬疑】午夜惊悚乐园，点上关注带你探险！,http://youguan.gq/fdgf/douyu.php?id=9075333
飞社长日本二次元探秘,http://youguan.gq/fdgf/douyu.php?id=524757
【韦小宝】春辞小院离离影，夜受轻衫漠漠香,http://youguan.gq/fdgf/douyu.php?id=7473576
【令狐冲】什么是江湖,http://youguan.gq/fdgf/douyu.php?id=9653063
长工带你一起来追剧,http://youguan.gq/fdgf/douyu.php?id=8869614
【康熙】张国立在线扫H除恶,http://youguan.gq/fdgf/douyu.php?id=7550220
【霍格沃茨】伟大引起嫉妒，嫉妒导致怨毒,http://youguan.gq/fdgf/douyu.php?id=8814650
⭐圆子⭐纯系初恋 电视剧 电影 动漫,http://youguan.gq/fdgf/douyu.php?id=6566658
周扒片深度解说,http://youguan.gq/fdgf/douyu.php?id=6434857
反手一个好家伙,http://youguan.gq/fdgf/douyu.php?id=7270927
【老王】经典电影看不停,http://youguan.gq/fdgf/douyu.php?id=9687733
已更新！星君带你看大片,http://youguan.gq/fdgf/douyu.php?id=8014467
来呀官人，都是你的梦,http://youguan.gq/fdgf/douyu.php?id=9986305
【宇哥】极限惊悚，无限反转,http://youguan.gq/fdgf/douyu.php?id=8651489
生物全部变异成为顶级食材，少年化身成恶魔,http://youguan.gq/fdgf/douyu.php?id=9391292
长片短解，精彩的电影都有,http://youguan.gq/fdgf/douyu.php?id=9410946
口音贼重的解说直播间,http://youguan.gq/fdgf/douyu.php?id=9734098
宇宙的尽头是什么？,http://youguan.gq/fdgf/douyu.php?id=9456028
刘哔讲电影，东北话解说嘎嘎强,http://youguan.gq/fdgf/douyu.php?id=2632223
【小片片】国产经典剧集专属直播间,http://youguan.gq/fdgf/douyu.php?id=10011547
机智帅气的一炫君的直播间,http://youguan.gq/fdgf/douyu.php?id=3705472
中二日记搞笑日常更新,http://youguan.gq/fdgf/douyu.php?id=9505575
最新奇幻电影解说-宇宙无敌韩三金,http://youguan.gq/fdgf/douyu.php?id=3194372
【牛叔2台】欢迎来到牛叔的悬疑世界,http://youguan.gq/fdgf/douyu.php?id=10010651
【刘德华】24小时看不停,http://youguan.gq/fdgf/douyu.php?id=8985415
【朱棣】笑天下可笑之人,http://youguan.gq/fdgf/douyu.php?id=308752
【重案】万籁俱寂 鸦雀无声,http://youguan.gq/fdgf/douyu.php?id=9290734
【樊胜美】天下无不散宴席除了你自己,http://youguan.gq/fdgf/douyu.php?id=3756989
【屠龙】凛冬将至，夜王之争,http://youguan.gq/fdgf/douyu.php?id=8945323
【悬疑】古今中外犯罪录,http://youguan.gq/fdgf/douyu.php?id=9171887
杀死燕双鹰，活捉狄仁杰！,http://youguan.gq/fdgf/douyu.php?id=3439096
【吐槽】烂片的克星，老邪入驻啦,http://youguan.gq/fdgf/douyu.php?id=9222870
【恐怖】经典 恐怖 鬼怪 剧场,http://youguan.gq/fdgf/douyu.php?id=1165374
❤️精彩片段❤️胡一菲❤️～,http://youguan.gq/fdgf/douyu.php?id=6863367
✨曾小贤✨胡一菲✨第三季✨第一季✨,http://youguan.gq/fdgf/douyu.php?id=2838296
童年经典动漫讲解,http://youguan.gq/fdgf/douyu.php?id=9734515
【大秦】秦人不暇自哀，而后人哀之,http://youguan.gq/fdgf/douyu.php?id=1584198
【宋江】梁园虽好不是久恋之家,http://youguan.gq/fdgf/douyu.php?id=3758762
【美食】舌尖上的火锅，美食不可辜负,http://youguan.gq/fdgf/douyu.php?id=9650849
【刘老师】每天爆笑解说不断,http://youguan.gq/fdgf/douyu.php?id=8317926
【使徒】做兄弟在心中,http://youguan.gq/fdgf/douyu.php?id=7810803
篮球集锦速递,http://youguan.gq/fdgf/douyu.php?id=9399887
【步惊云】金鳞岂是池中物，一遇风云便化龙,http://youguan.gq/fdgf/douyu.php?id=9290755
喜欢不要忘记关注哦,http://youguan.gq/fdgf/douyu.php?id=9038894
【变种人】除掉任何阻碍我们的人,http://youguan.gq/fdgf/douyu.php?id=9651304
粤语电影⭐周星驰 林正英 经典喜剧 白话,http://youguan.gq/fdgf/douyu.php?id=6566671
【隋唐】与君共饮盏中酒，几人哀伤几人愁,http://youguan.gq/fdgf/douyu.php?id=7552568
【电影/音乐】✨珍惜一切就算没有拥有✨,http://youguan.gq/fdgf/douyu.php?id=6079455
钱债易还情债难偿!,http://youguan.gq/fdgf/douyu.php?id=8595134
✨曾小贤✨胡一菲✨第一季✨第三季✨,http://youguan.gq/fdgf/douyu.php?id=5062195
【吕不韦】智可以微谋仁可以托财,http://youguan.gq/fdgf/douyu.php?id=8366759
【凌儿️】港剧️ 破案️ 怀旧,http://youguan.gq/fdgf/douyu.php?id=1377142
【吐槽】疯狂吐槽辣眼雷剧,http://youguan.gq/fdgf/douyu.php?id=9026377
来看一只熊解说电影,http://youguan.gq/fdgf/douyu.php?id=9386057
说笑武林的直播间,http://youguan.gq/fdgf/douyu.php?id=10329706
很高兴认识你 7305938,http://youguan.gq/fdgf/douyu.php?id=7305938
斗鱼音乐MV频道,http://youguan.gq/fdgf/douyu.php?id=3870925
【冤案】夫斯乃上蔡布衣，闾巷之黔首,http://youguan.gq/fdgf/douyu.php?id=6706214
【刑侦】饿不饿，要不要下一碗面吃呀,http://youguan.gq/fdgf/douyu.php?id=138959
【瑶瑶】童年阴影 鬼片 恐怖 惊悚,http://youguan.gq/fdgf/douyu.php?id=2935323
❤️小饼❤️一个神秘的直播间,http://youguan.gq/fdgf/douyu.php?id=1735337
【吐槽】吐槽一下，快乐一天,http://youguan.gq/fdgf/douyu.php?id=9236042
【鉴证】刑侦破案，线索追凶,http://youguan.gq/fdgf/douyu.php?id=8323493
【大蓝雀】最新神剧爆笑解说,http://youguan.gq/fdgf/douyu.php?id=8656759
下次直播再见，搞笑解说就看文西与阿漆,http://youguan.gq/fdgf/douyu.php?id=8737695
贰哥带你看电影,http://youguan.gq/fdgf/douyu.php?id=9338867
【看电影了没】深度讲解电影,http://youguan.gq/fdgf/douyu.php?id=9562616
荒野求生纪录片小天地,http://youguan.gq/fdgf/douyu.php?id=9661369
【RM-点播】点播！模式-24H欢乐不断,http://youguan.gq/fdgf/douyu.php?id=131977
懒猫 美食家 点播,http://youguan.gq/fdgf/douyu.php?id=260322
【蓝光女团】Kpop女团点播直播间,http://youguan.gq/fdgf/douyu.php?id=329667
【邦德】再帮我一个忙，让我消失,http://youguan.gq/fdgf/douyu.php?id=9292499
济公/聊斋的故事,http://youguan.gq/fdgf/douyu.php?id=10475459
【笑场】喜剧电影专场,http://youguan.gq/fdgf/douyu.php?id=9292492
疗伤点歌台：从来没有医不好的伤~,http://youguan.gq/fdgf/douyu.php?id=3186217
【香港赌片】喜剧、黑帮、动作、武侠、经典,http://youguan.gq/fdgf/douyu.php?id=315457
【s1134】经典 科幻 动作 灾难,http://youguan.gq/fdgf/douyu.php?id=248753
元芳到底看不看,http://youguan.gq/fdgf/douyu.php?id=6027991
【RM-轮播】轮播！模式-24H欢乐不断,http://youguan.gq/fdgf/douyu.php?id=7298973
【恐怖电影】鬼片 僵尸 灾难 丧尸片,http://youguan.gq/fdgf/douyu.php?id=310926
【贝爷影厅】欧美 日韩 国产 2号厅,http://youguan.gq/fdgf/douyu.php?id=36337
俗哥看电影的直播间,http://youguan.gq/fdgf/douyu.php?id=2161818
♥️周杰伦♥️MV音乐演唱会高清电影视频,http://youguan.gq/fdgf/douyu.php?id=7537296
✨动漫✨热血 木叶忍者 草帽路飞 青春,http://youguan.gq/fdgf/douyu.php?id=206858
贾队长~原版独播、,http://youguan.gq/fdgf/douyu.php?id=6778282
鼎香楼的故事,http://youguan.gq/fdgf/douyu.php?id=299854
周末狂欢剧场,http://youguan.gq/fdgf/douyu.php?id=7476264
【超清1】经典港剧天地,http://youguan.gq/fdgf/douyu.php?id=4290711
四大经典/水浒系列,http://youguan.gq/fdgf/douyu.php?id=9487003
【神探】童年阴影包拯,http://youguan.gq/fdgf/douyu.php?id=7784862
【动漫】超燃 怀旧 经典,http://youguan.gq/fdgf/douyu.php?id=1174353
电影解说人,http://youguan.gq/fdgf/douyu.php?id=9431125
漫威迷集合,http://youguan.gq/fdgf/douyu.php?id=1713615
〖師落〗大秦男儿 勿忘东出,http://youguan.gq/fdgf/douyu.php?id=6582435
正常开播，欢迎欢迎,http://youguan.gq/fdgf/douyu.php?id=319576
金庸武侠、古装神剧,http://youguan.gq/fdgf/douyu.php?id=338759
楠者电影，最会讲电影的人,http://youguan.gq/fdgf/douyu.php?id=9485398
❤小饼❤蓝光 胡八一 经典电视剧,http://youguan.gq/fdgf/douyu.php?id=7701735
【表妹】国产青春 动作 喜剧轮播,http://youguan.gq/fdgf/douyu.php?id=5423
各种美剧、连续剧全集解说,http://youguan.gq/fdgf/douyu.php?id=1979257
【粤语电影】吴孟达 达叔 周星驰 经典,http://youguan.gq/fdgf/douyu.php?id=1226741
【蓝翔】经典电视剧,http://youguan.gq/fdgf/douyu.php?id=7459925
漫威与DC，精彩有声漫画,http://youguan.gq/fdgf/douyu.php?id=1952680
开心情景剧-超清去片头片尾,http://youguan.gq/fdgf/douyu.php?id=6648727
✨✨✨收到！可怕の黑色城堡✨✨✨,http://youguan.gq/fdgf/douyu.php?id=7528160
范闲、王启年、陈萍萍~,http://youguan.gq/fdgf/douyu.php?id=5908256
【柯南】外表看似小孩，智慧却过于常人,http://youguan.gq/fdgf/douyu.php?id=6484910
【超清3】人气港剧天地,http://youguan.gq/fdgf/douyu.php?id=5261342
带你体验宇宙时空之旅,http://youguan.gq/fdgf/douyu.php?id=9439712
♥卡面来打♥,http://youguan.gq/fdgf/douyu.php?id=1218414
【奥雷】带你看遍奇葩老电影,http://youguan.gq/fdgf/douyu.php?id=1224356
【经典】江湖故人,http://youguan.gq/fdgf/douyu.php?id=7314294
经典美剧解说，悬疑科幻惊悚,http://youguan.gq/fdgf/douyu.php?id=9123570
原创惊悚恐怖动画,http://youguan.gq/fdgf/douyu.php?id=9312460
菠萝说电影,http://youguan.gq/fdgf/douyu.php?id=3714736
【谁语Whospeak】精彩电影解说,http://youguan.gq/fdgf/douyu.php?id=8705754
傲娇的超级赛亚人的直播间,http://youguan.gq/fdgf/douyu.php?id=4373285
清晨醒脑！T-ARA根本停不下来！,http://youguan.gq/fdgf/douyu.php?id=17732
我只担心一件事，我怕我配不上所受的苦难,http://youguan.gq/fdgf/douyu.php?id=8344251
【一目十影】温情解说经典电影,http://youguan.gq/fdgf/douyu.php?id=3643605
